,area_type,availability,location,size,total_sqft,bath,price,bhk,price_per_sqft
8456,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1910.0,3.0,161.0,3,8429.319371727748
8457,Super built-up  Area,Ready To Move,Whitefield,4 BHK,3252.0,4.0,230.0,4,7072.570725707257
8458,Plot  Area,Ready To Move,Whitefield,4 Bedroom,11890.0,4.0,700.0,4,5887.300252312868
8461,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1150.0,2.0,70.0,2,6086.95652173913
8462,Built-up  Area,20-Dec,Whitefield,3 BHK,1768.0,3.0,101.0,3,5712.669683257918
8464,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,4144.0,4.0,315.0,4,7601.351351351352
8465,Super built-up  Area,Ready To Move,Whitefield,4 BHK,4104.0,4.0,360.0,4,8771.929824561403
8466,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1790.0,3.0,100.0,3,5586.592178770949
8467,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1720.0,3.0,100.0,3,5813.953488372093
8469,Super built-up  Area,18-Sep,Whitefield,3 BHK,1640.0,4.0,91.0,3,5548.780487804878
8472,Super built-up  Area,18-Dec,Whitefield,3 BHK,2280.0,4.0,126.0,3,5526.315789473684
8474,Built-up  Area,20-Dec,Whitefield,2 BHK,1447.0,2.0,83.0,2,5736.005528680028
8476,Built-up  Area,18-Feb,Whitefield,3 BHK,1897.0,3.0,130.0,3,6852.925672113864
8477,Super built-up  Area,Ready To Move,Whitefield,3 BHK,2225.0,2.0,125.0,3,5617.9775280898875
8480,Super built-up  Area,Ready To Move,Whitefield,4 BHK,2268.0,3.0,163.0,4,7186.94885361552
8483,Plot  Area,Ready To Move,Whitefield,4 Bedroom,2400.0,4.0,200.0,4,8333.333333333334
8485,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1360.0,2.0,95.0,2,6985.294117647059
8487,Super built-up  Area,18-Dec,Whitefield,3 BHK,1697.0,3.0,94.79,3,5585.739540365351
8488,Plot  Area,Ready To Move,Whitefield,4 Bedroom,5000.0,4.0,400.0,4,8000.0
8489,Plot  Area,Ready To Move,Whitefield,4 Bedroom,3000.0,5.0,250.0,4,8333.333333333334
8490,Built-up  Area,Ready To Move,Whitefield,3 BHK,1700.0,3.0,115.0,3,6764.705882352941
8493,Built-up  Area,18-Jan,Whitefield,3 Bedroom,2842.0,3.0,162.0,3,5700.2111189303305
8497,Plot  Area,18-May,Whitefield,3 Bedroom,1500.0,3.0,130.0,3,8666.666666666666
8498,Super built-up  Area,18-Oct,Whitefield,2 BHK,1280.0,2.0,75.0,2,5859.375
8500,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1405.0,2.0,78.0,3,5551.601423487545
8501,Super built-up  Area,Ready To Move,Whitefield,3 BHK,2225.0,3.0,115.0,3,5168.539325842697
8502,Super built-up  Area,21-Mar,Whitefield,2 BHK,1272.0,2.0,95.05,2,7472.4842767295595
8505,Built-up  Area,18-Dec,Whitefield,2 BHK,1192.0,2.0,71.0,2,5956.375838926175
8509,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1626.0,3.0,89.0,3,5473.554735547355
8510,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1585.0,3.0,88.0,3,5552.05047318612
8512,Built-up  Area,Ready To Move,Whitefield,2 BHK,1280.0,2.0,85.0,2,6640.625
8513,Plot  Area,18-Dec,Whitefield,3 Bedroom,1200.0,3.0,68.5,3,5708.333333333333
8514,Plot  Area,Ready To Move,Whitefield,4 Bedroom,4000.0,4.0,330.0,4,8250.0
8515,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1420.0,2.0,136.0,2,9577.464788732394
8516,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1697.0,3.0,108.0,3,6364.172068355922
8518,Super built-up  Area,Ready To Move,Whitefield,4 BHK,3606.0,4.0,312.0,4,8652.246256239601
8519,Super built-up  Area,19-Dec,Whitefield,2 BHK,1485.0,2.0,90.0,2,6060.606060606061
8520,Super built-up  Area,18-Apr,Whitefield,1 BHK,950.0,1.0,50.0,1,5263.1578947368425
8522,Super built-up  Area,Ready To Move,Whitefield,1 BHK,825.0,1.0,45.0,1,5454.545454545455
8525,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1635.0,2.0,85.0,3,5198.7767584097855
8526,Super built-up  Area,18-May,Whitefield,2 BHK,1216.0,2.0,79.0,2,6496.710526315789
8532,Super built-up  Area,Ready To Move,Whitefield,2 BHK,920.0,2.0,63.0,2,6847.826086956522
8534,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1170.0,2.0,71.0,2,6068.376068376068
8535,Super built-up  Area,18-Apr,Whitefield,2 BHK,1118.0,2.0,75.0,2,6708.4078711985685
8536,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1800.0,3.0,110.0,3,6111.111111111111
8537,Super built-up  Area,20-Dec,Whitefield,3 BHK,1562.0,3.0,103.0,3,6594.110115236876
8540,Super built-up  Area,18-Dec,Whitefield,3 BHK,2321.0,4.0,128.0,3,5514.864282636794
8541,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1320.0,2.0,95.0,2,7196.969696969697
8544,Plot  Area,Ready To Move,Whitefield,3 Bedroom,3010.0,3.0,200.0,3,6644.518272425249
8545,Super built-up  Area,18-Apr,Whitefield,2 BHK,1346.0,2.0,96.17,2,7144.873699851411
8550,Super built-up  Area,Ready To Move,Whitefield,4 BHK,2500.0,4.0,155.0,4,6200.0
8551,Built-up  Area,18-Jun,Whitefield,1 BHK,905.0,1.0,55.0,1,6077.348066298343
8553,Super built-up  Area,Ready To Move,Whitefield,4 BHK,2268.0,3.0,146.0,4,6437.389770723104
8556,Super built-up  Area,19-Dec,Whitefield,1 BHK,630.5,1.0,32.79,1,5200.634417129262
8557,Super built-up  Area,Ready To Move,Whitefield,4 BHK,3537.0,5.0,210.0,4,5937.234944868533
8559,Super built-up  Area,18-Dec,Whitefield,3 BHK,1697.0,3.0,115.0,3,6776.664702416028
8562,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1520.0,2.0,150.0,3,9868.421052631578
8564,Built-up  Area,Ready To Move,Whitefield,5 Bedroom,3250.0,5.0,290.0,5,8923.076923076924
8568,Super built-up  Area,20-Dec,Whitefield,2 BHK,1269.0,2.0,75.0,2,5910.16548463357
8569,Plot  Area,Ready To Move,Whitefield,5 Bedroom,3227.0,5.0,250.0,5,7747.133560582584
8570,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1545.0,3.0,79.0,3,5113.26860841424
8573,Super built-up  Area,Ready To Move,Whitefield,4 BHK,3262.0,4.0,260.0,4,7970.570202329859
8575,Super built-up  Area,21-Dec,Whitefield,2 BHK,1132.0,2.0,79.28,2,7003.533568904593
8578,Super built-up  Area,18-Oct,Whitefield,4 BHK,2830.0,5.0,160.0,4,5653.7102473498235
8580,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1195.0,2.0,70.0,2,5857.740585774059
8581,Super built-up  Area,18-Feb,Whitefield,3 BHK,3480.0,4.0,284.0,3,8160.919540229885
8583,Plot  Area,Ready To Move,Whitefield,4 Bedroom,3004.0,4.0,285.0,4,9487.350199733688
8584,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1250.0,2.0,72.0,2,5760.0
8585,Super built-up  Area,19-Dec,Whitefield,1 BHK,709.0,1.0,34.385,1,4849.788434414669
8586,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1340.0,2.0,77.0,2,5746.268656716418
8587,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1320.0,2.0,79.5,2,6022.727272727273
8588,Super built-up  Area,20-Dec,Whitefield,2 BHK,750.0,2.0,52.7,2,7026.666666666667
8589,Plot  Area,18-Jul,Whitefield,3 Bedroom,1200.0,3.0,61.96,3,5163.333333333333
8591,Plot  Area,Ready To Move,Whitefield,4 Bedroom,3000.0,4.0,306.0,4,10200.0
8596,Plot  Area,Ready To Move,Whitefield,4 Bedroom,3445.0,5.0,270.0,4,7837.44557329463
8597,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1700.0,3.0,140.0,3,8235.29411764706
8598,Built-up  Area,18-Jun,Whitefield,4 Bedroom,4827.0,4.0,400.0,4,8286.720530350114
8599,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1405.0,2.0,84.5,2,6014.234875444839
8601,Super built-up  Area,Ready To Move,Whitefield,4 BHK,3252.0,4.0,280.0,4,8610.086100861008
8603,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1150.0,2.0,90.0,2,7826.086956521739
8604,Built-up  Area,20-Dec,Whitefield,4 BHK,2400.0,4.0,147.0,4,6125.0
8606,Built-up  Area,18-Dec,Whitefield,1 BHK,624.0,1.0,35.0,1,5608.974358974359
8609,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1700.0,3.0,95.0,3,5588.235294117647
8610,Plot  Area,Ready To Move,Whitefield,4 Bedroom,4960.0,4.0,400.0,4,8064.5161290322585
8611,Built-up  Area,18-Feb,Whitefield,4 BHK,2928.0,4.0,198.0,4,6762.295081967213
8614,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1216.0,2.0,84.0,2,6907.894736842105
8615,Super built-up  Area,19-Sep,Whitefield,4 BHK,2882.0,5.0,204.0,4,7078.417765440666
8616,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1840.0,3.0,140.0,3,7608.695652173913
8617,Super built-up  Area,20-Nov,Whitefield,3 BHK,1778.0,3.0,122.0,3,6861.6422947131605
8618,Built-up  Area,Ready To Move,Whitefield,2 BHK,1400.0,2.0,80.0,2,5714.285714285715
8619,Super built-up  Area,Ready To Move,Whitefield,1 BHK,650.0,1.0,25.0,1,3846.153846153846
8620,Super built-up  Area,Ready To Move,Whitefield,4 BHK,2155.0,3.0,125.0,4,5800.46403712297
8621,Built-up  Area,17-Jun,Whitefield,1 RK,905.0,1.0,52.0,1,5745.85635359116
8625,Built-up  Area,Ready To Move,Whitefield,1 BHK,810.0,1.0,21.0,1,2592.5925925925926
8627,Super built-up  Area,18-Dec,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
8628,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1355.0,2.0,78.0,2,5756.457564575646
8629,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1255.0,2.0,77.0,2,6135.4581673306775
8630,Super built-up  Area,18-May,Whitefield,2 BHK,1216.0,2.0,73.0,2,6003.289473684211
8631,Super built-up  Area,19-Dec,Whitefield,1 BHK,709.0,1.0,34.735,1,4899.153737658674
8635,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1745.0,3.0,100.0,3,5730.659025787965
8636,Built-up  Area,18-Apr,Whitefield,4 BHK,3200.0,4.0,224.0,4,7000.0
8638,Super built-up  Area,Ready To Move,Whitefield,1 BHK,825.0,1.0,44.9,1,5442.424242424242
8642,Super built-up  Area,19-Jun,Whitefield,3 BHK,1870.0,3.0,138.0,3,7379.679144385027
8645,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1862.0,3.0,125.0,3,6713.211600429646
8646,Super built-up  Area,18-Dec,Whitefield,3 BHK,1655.0,3.0,113.0,3,6827.794561933535
8647,Super built-up  Area,Ready To Move,Whitefield,1 BHK,530.0,1.0,29.44,1,5554.7169811320755
8649,Super built-up  Area,18-Apr,Whitefield,1 BHK,905.0,1.0,50.0,1,5524.861878453039
8650,Super built-up  Area,18-Dec,Whitefield,3 BHK,1600.0,3.0,82.0,3,5125.0
8651,Plot  Area,18-Aug,Whitefield,4 Bedroom,1230.0,4.0,80.0,4,6504.065040650406
8653,Super built-up  Area,19-Dec,Whitefield,1 BHK,630.5,1.0,32.15,1,5099.127676447264
8654,Built-up  Area,18-Mar,Whitefield,1 BHK,905.0,1.0,52.0,1,5745.85635359116
8658,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1216.0,2.0,83.0,2,6825.6578947368425
8664,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
8665,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,4000.0,4.0,380.0,4,9500.0
8676,Super built-up  Area,19-Dec,Whitefield,1 BHK,750.0,1.0,51.0,1,6800.0
8679,Super built-up  Area,19-Dec,Whitefield,2 BHK,1173.0,2.0,77.0,2,6564.364876385337
8680,Plot  Area,18-Dec,Whitefield,3 Bedroom,1200.0,3.0,68.4,3,5700.000000000001
8684,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,3425.0,5.0,250.0,4,7299.270072992701
8689,Super built-up  Area,19-Dec,Whitefield,3 BHK,2173.0,3.0,128.0,3,5890.473999079613
8691,Super built-up  Area,18-Dec,Whitefield,1 BHK,905.0,1.0,62.0,1,6850.828729281768
8692,Super built-up  Area,19-Jun,Whitefield,3 BHK,1870.0,3.0,138.0,3,7379.679144385027
8693,Super built-up  Area,18-Feb,Whitefield,2 BHK,1320.0,2.0,99.26,2,7519.69696969697
8694,Super built-up  Area,Ready To Move,Whitefield,3 BHK,2901.0,4.0,190.0,3,6549.465701482248
8695,Super built-up  Area,20-Sep,Whitefield,2 BHK,1485.0,2.0,96.51,2,6498.989898989899
8696,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1755.0,3.0,101.0,3,5754.985754985755
8698,Super built-up  Area,Ready To Move,Whitefield,3 BHK,2225.0,3.0,149.0,3,6696.6292134831465
8699,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1250.0,2.0,82.0,2,6560.0
8700,Plot  Area,Ready To Move,Whitefield,4 Bedroom,1800.0,4.0,178.0,4,9888.888888888889
8701,Super built-up  Area,Ready To Move,Whitefield,1 BHK,605.0,1.0,40.0,1,6611.570247933884
8704,Built-up  Area,18-Apr,Whitefield,3 BHK,2210.0,3.0,156.0,3,7058.823529411765
8705,Super built-up  Area,20-Dec,Whitefield,2 BHK,1173.0,2.0,78.2,2,6666.666666666667
8706,Super built-up  Area,18-Feb,Whitefield,3 BHK,1740.0,4.0,130.0,3,7471.264367816092
8707,Super built-up  Area,18-Dec,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
8709,Super built-up  Area,18-Mar,Whitefield,3 BHK,1655.0,3.0,120.0,3,7250.755287009063
8712,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1180.0,2.0,70.0,2,5932.203389830508
8714,Super built-up  Area,Ready To Move,Whitefield,3 BHK,2023.0,4.0,130.0,3,6426.099851705388
8715,Super built-up  Area,18-Dec,Whitefield,3 BHK,2134.0,4.0,118.0,3,5529.522024367385
8718,Super built-up  Area,18-Jul,Whitefield,1 BHK,905.0,1.0,60.0,1,6629.834254143647
8724,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1452.0,3.0,90.0,3,6198.347107438017
8725,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,2850.0,5.0,240.0,4,8421.052631578947
8728,Super built-up  Area,18-Dec,Whitefield,4 BHK,2830.0,5.0,190.0,4,6713.780918727915
8729,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1295.0,2.0,78.5,2,6061.776061776061
8730,Super built-up  Area,20-Dec,Whitefield,1 BHK,840.0,1.0,57.6,1,6857.142857142857
8731,Super built-up  Area,20-Dec,Whitefield,1 BHK,640.0,1.0,19.83,1,3098.4374999999995
8732,Built-up  Area,18-Dec,Whitefield,3 BHK,1991.0,3.0,104.0,3,5223.505775991964
8736,Built-up  Area,18-Jun,Whitefield,3 BHK,1655.0,3.0,97.0,3,5861.027190332326
8737,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1850.0,3.0,150.0,3,8108.108108108108
8738,Plot  Area,18-Sep,Whitefield,3 Bedroom,1200.0,3.0,67.77,3,5647.5
8739,Built-up  Area,Ready To Move,Whitefield,2 BHK,1290.0,2.0,90.0,2,6976.7441860465115
8742,Super built-up  Area,18-Apr,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
8743,Super built-up  Area,21-Dec,Whitefield,2 BHK,1356.0,2.0,94.84,2,6994.100294985251
8744,Super built-up  Area,20-Dec,Whitefield,2 BHK,1338.0,2.0,103.0,2,7698.056801195815
8745,Super built-up  Area,Ready To Move,Whitefield,3 BHK,4097.0,3.0,400.0,3,9763.24139614352
8748,Plot  Area,Ready To Move,Whitefield,3 Bedroom,3450.0,4.0,208.0,3,6028.985507246377
8752,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1267.0,2.0,90.33,2,7129.439621152328
8753,Plot  Area,18-Nov,Whitefield,4 Bedroom,2400.0,4.0,143.0,4,5958.333333333333
8754,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1836.0,3.0,125.0,3,6808.278867102396
8756,Super built-up  Area,19-Dec,Whitefield,3 BHK,3596.0,3.0,200.0,3,5561.735261401557
8757,Built-up  Area,Ready To Move,Whitefield,3 BHK,1275.0,2.0,65.0,3,5098.0392156862745
8760,Super built-up  Area,19-Mar,Whitefield,2 BHK,1216.0,2.0,82.0,2,6743.421052631579
8761,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1495.0,3.0,88.0,2,5886.28762541806
8762,Super built-up  Area,20-Dec,Whitefield,3 BHK,1564.0,3.0,103.0,3,6585.677749360614
8763,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1585.0,3.0,84.0,3,5299.6845425867505
8766,Built-up  Area,18-Dec,Whitefield,3 BHK,1558.0,3.0,90.0,3,5776.636713735558
8767,Super built-up  Area,18-Dec,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
8768,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1227.0,2.0,70.0,2,5704.9714751426245
8769,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1704.0,3.0,120.0,3,7042.2535211267605
8770,Super built-up  Area,19-Oct,Whitefield,2 BHK,1256.0,2.0,73.0,2,5812.101910828025
8773,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1300.0,2.0,78.0,2,6000.0
8774,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1570.0,3.0,88.0,3,5605.095541401274
8775,Super built-up  Area,18-Dec,Whitefield,2 BHK,1216.0,2.0,84.03,2,6910.361842105263
8777,Super built-up  Area,18-Mar,Whitefield,2 BHK,1216.0,2.0,72.5,2,5962.171052631579
8779,Super built-up  Area,Ready To Move,Whitefield,3 BHK,2025.0,4.0,115.0,3,5679.0123456790125
8780,Super built-up  Area,18-Dec,Whitefield,3 BHK,1346.0,2.0,100.0,3,7429.420505200595
8784,Plot  Area,Ready To Move,Whitefield,4 Bedroom,2990.0,3.0,198.0,4,6622.0735785953175
8787,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1720.0,3.0,98.97,3,5754.069767441861
8788,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1600.0,3.0,95.0,3,5937.5
8789,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1655.0,3.0,108.0,3,6525.679758308157
8790,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1740.0,3.0,95.0,3,5459.770114942528
8792,Super built-up  Area,19-Dec,Whitefield,2 BHK,1350.0,2.0,88.0,2,6518.518518518518
8794,Super built-up  Area,19-Mar,Whitefield,2 BHK,1216.0,2.0,80.0,2,6578.9473684210525
8795,Plot  Area,Ready To Move,Whitefield,4 Bedroom,2900.0,4.0,225.0,4,7758.620689655172
8796,Super built-up  Area,18-Feb,Whitefield,2 BHK,1340.0,2.0,101.0,2,7537.313432835821
8798,Plot  Area,18-Aug,Whitefield,3 Bedroom,1500.0,3.0,78.57,3,5237.999999999999
8799,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1626.0,3.0,85.0,3,5227.552275522755
8801,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1100.0,2.0,65.0,2,5909.090909090909
8803,Built-up  Area,Ready To Move,Whitefield,3 BHK,1270.0,2.0,65.0,3,5118.110236220473
8804,Built-up  Area,18-Jun,Whitefield,3 Bedroom,3117.0,3.0,261.0,3,8373.435996150145
8805,Super built-up  Area,18-May,Whitefield,2 BHK,1216.0,2.0,73.0,2,6003.289473684211
8807,Built-up  Area,18-Apr,Whitefield,3 Bedroom,3150.0,3.0,290.0,3,9206.349206349207
8809,Super built-up  Area,18-Dec,Whitefield,4 BHK,2956.0,5.0,234.0,4,7916.102841677944
8813,Super built-up  Area,Ready To Move,Whitefield,3 BHK,2247.0,3.0,145.0,3,6453.048509123276
8814,Plot  Area,Ready To Move,Whitefield,4 Bedroom,3940.0,5.0,265.0,4,6725.888324873096
8816,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1160.0,2.0,67.0,2,5775.862068965517
8818,Super built-up  Area,19-Dec,Whitefield,2 BHK,1180.0,2.0,77.0,2,6525.423728813559
8819,Super built-up  Area,20-Sep,Whitefield,3 BHK,2140.0,3.0,139.0,3,6495.327102803738
8820,Super built-up  Area,18-Aug,Whitefield,2 BHK,1314.0,2.0,84.0,2,6392.6940639269405
8823,Super built-up  Area,18-Feb,Whitefield,2 BHK,1012.0,2.0,58.0,2,5731.225296442688
8827,Plot  Area,Ready To Move,Whitefield,5 Bedroom,1500.0,6.0,155.0,5,10333.333333333334
8828,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1431.0,3.0,85.0,3,5939.902166317261
8829,Super built-up  Area,19-Dec,Whitefield,1 BHK,524.0,1.0,29.0,1,5534.3511450381675
8830,Built-up  Area,18-Jun,Whitefield,4 BHK,2830.0,4.0,161.0,4,5689.04593639576
8831,Super built-up  Area,Ready To Move,Whitefield,4 BHK,2135.0,3.0,149.0,4,6978.922716627635
8833,Super built-up  Area,Ready To Move,Whitefield,4 BHK,3075.0,2.0,188.0,4,6113.821138211382
8834,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1760.0,3.0,160.0,3,9090.90909090909
8835,Super built-up  Area,18-Jul,Whitefield,3 BHK,1655.0,3.0,110.0,3,6646.525679758308
8836,Super built-up  Area,19-Dec,Whitefield,1 BHK,840.0,1.0,57.0,1,6785.714285714285
8837,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1725.0,3.0,106.0,3,6144.927536231884
8840,Super built-up  Area,Ready To Move,Whitefield,1 BHK,516.0,1.0,39.0,1,7558.139534883721
8842,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,6000.0,4.0,410.0,4,6833.333333333333
8843,Super built-up  Area,18-Dec,Whitefield,3 BHK,1639.0,3.0,107.0,3,6528.370957901159
8844,Built-up  Area,20-Dec,Whitefield,3 BHK,1820.0,3.0,113.0,3,6208.791208791209
8846,Built-up  Area,19-Oct,Whitefield,4 Bedroom,3565.0,4.0,218.0,4,6115.007012622721
8847,Super built-up  Area,18-Feb,Whitefield,4 BHK,3410.0,5.0,253.0,4,7419.354838709677
8850,Plot  Area,Ready To Move,Whitefield,4 Bedroom,4500.0,4.0,330.0,4,7333.333333333333
8851,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1250.0,2.0,85.0,2,6800.0
8853,Super built-up  Area,18-Jun,Whitefield,2 BHK,1277.0,2.0,77.0,2,6029.757243539546
8854,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1820.0,3.0,140.0,3,7692.307692307692
8855,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,3453.0,4.0,247.0,4,7153.200115841298
8861,Super built-up  Area,18-Oct,Whitefield,3 BHK,2280.0,4.0,125.0,3,5482.456140350877
8862,Super built-up  Area,18-Dec,Whitefield,4 BHK,2882.0,5.0,200.0,4,6939.625260235947
8864,Super built-up  Area,19-Sep,Whitefield,3 BHK,1639.5,3.0,92.63,3,5649.893260140287
8867,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1190.0,2.0,70.0,2,5882.35294117647
8869,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1270.0,2.0,94.0,2,7401.574803149606
8870,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1220.0,2.0,89.0,2,7295.081967213115
8873,Super built-up  Area,19-Jan,Whitefield,3 BHK,3758.0,3.0,300.0,3,7982.969664715274
8878,Built-up  Area,18-Jun,Whitefield,2 BHK,1216.0,2.0,72.0,2,5921.0526315789475
8880,Plot  Area,Ready To Move,Whitefield,4 Bedroom,5400.0,5.0,475.0,4,8796.296296296296
8881,Super built-up  Area,18-Apr,Whitefield,3 BHK,1396.0,3.0,74.0,3,5300.859598853868
8890,Built-up  Area,Ready To Move,Whitefield,3 BHK,1615.0,3.0,96.9,3,6000.0
8896,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1200.0,2.0,70.0,2,5833.333333333333
8899,Super built-up  Area,18-Dec,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
8901,Super built-up  Area,18-Dec,Whitefield,3 BHK,2321.0,4.0,157.0,3,6764.325721671693
8902,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1224.0,2.0,75.0,2,6127.450980392156
8903,Super built-up  Area,19-Mar,Whitefield,3 BHK,1655.0,3.0,113.0,3,6827.794561933535
8905,Built-up  Area,Ready To Move,Whitefield,5 Bedroom,4144.0,5.0,331.0,5,7987.451737451737
8909,Plot  Area,18-Dec,Whitefield,3 Bedroom,1200.0,3.0,67.75,3,5645.833333333333
8910,Built-up  Area,Ready To Move,Whitefield,4 BHK,2444.0,4.0,145.0,4,5932.896890343699
8911,Built-up  Area,Ready To Move,Whitefield,2 BHK,1270.0,2.0,110.0,2,8661.417322834646
8912,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1660.0,3.0,110.0,3,6626.506024096386
8913,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1270.0,2.0,105.0,2,8267.71653543307
8915,Plot  Area,Ready To Move,Whitefield,4 Bedroom,1344.0,3.0,130.0,4,9672.619047619048
8916,Super built-up  Area,20-Dec,Whitefield,2 BHK,1173.0,2.0,78.2,2,6666.666666666667
8917,Super built-up  Area,Ready To Move,Whitefield,2 BHK,1362.0,2.0,85.0,2,6240.822320117474
8919,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1457.0,2.0,105.0,3,7206.588881262869
8920,Super built-up  Area,18-Feb,Whitefield,3 BHK,1720.0,3.0,128.0,3,7441.860465116279
8924,Super built-up  Area,19-Dec,Whitefield,3 BHK,1564.0,3.0,103.0,3,6585.677749360614
8928,Super built-up  Area,18-Dec,Whitefield,3 BHK,1639.0,3.0,107.0,3,6528.370957901159
8929,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1760.0,3.0,139.0,3,7897.727272727273
8930,Super built-up  Area,18-Dec,Whitefield,1 BHK,613.0,1.0,48.0,1,7830.342577487765
8931,Super built-up  Area,Ready To Move,Whitefield,3 BHK,1730.0,3.0,125.0,3,7225.43352601156
8933,Super built-up  Area,19-Dec,Whitefield,1 BHK,877.0,1.0,59.0,1,6727.480045610034
